package_id,candidate_id,category,native_label_index_order,native_order,source_video_id,source_timestamp_range,evidence_ids,frame_reextraction_ids,evidence_file_existence_check_required,front_view_confirmation_required,native_order_confirmation_required,duplicate_or_exception_review_required,secondary_angle_sample_required,environment_version_metadata_required,independent_observation_required,allowed_statuses,required_notes,verifier_workstream,requires_wyatt_clip_ids,global_requirement_recaptures_blocking_production,production_eligibility_state,production_blocking_reason
CF27_XBOX_RTG_SECOND_VERIFIER_EXECUTION_v1,CF27_XBOXUNKNOWN_RTG_HEAD_027,Heads,Face 27,27,phase0-video-003,90-99,phase0-frame-video-003-tl-011,,yes,yes,yes,no,yes,yes,yes,VERIFIED;VERIFIED_WITH_NOTES;RECAPTURE_REQUIRED;VERSION_MISMATCH;MISSING_EVIDENCE;COUNT_MISMATCH;ORDER_MISMATCH;DEPENDENCY_UNRESOLVED;NOT_VERIFIED,yes,REQUIRES_WYATT_CLIP,CF27-MIN-RECAP-016,CF27-MIN-RECAP-001;CF27-MIN-RECAP-003;CF27-MIN-RECAP-004;CF27-MIN-RECAP-006;CF27-MIN-RECAP-007;CF27-MIN-RECAP-008;CF27-MIN-RECAP-010;CF27-MIN-RECAP-011;CF27-MIN-RECAP-012;CF27-MIN-RECAP-013;CF27-MIN-RECAP-015;CF27-MIN-RECAP-018;CF27-MIN-RECAP-020;CF27-MIN-RECAP-021,NOT_ELIGIBLE,"Second-person verification has not occurred; environment/version metadata, recapture tasks, duplicate/order review, catalog-manager disposition, and immutable production release remain required."
CF27_XBOX_RTG_SECOND_VERIFIER_EXECUTION_v1,CF27_XBOXUNKNOWN_RTG_HEAD_028,Heads,Face 28,28,phase0-video-003,100-109,phase0-frame-video-003-tl-012,,yes,yes,yes,no,no,yes,yes,VERIFIED;VERIFIED_WITH_NOTES;RECAPTURE_REQUIRED;VERSION_MISMATCH;MISSING_EVIDENCE;COUNT_MISMATCH;ORDER_MISMATCH;DEPENDENCY_UNRESOLVED;NOT_VERIFIED,yes,REQUIRES_WYATT_CLIP,CF27-MIN-RECAP-016,CF27-MIN-RECAP-001;CF27-MIN-RECAP-003;CF27-MIN-RECAP-004;CF27-MIN-RECAP-006;CF27-MIN-RECAP-007;CF27-MIN-RECAP-008;CF27-MIN-RECAP-010;CF27-MIN-RECAP-011;CF27-MIN-RECAP-012;CF27-MIN-RECAP-013;CF27-MIN-RECAP-015;CF27-MIN-RECAP-018;CF27-MIN-RECAP-020;CF27-MIN-RECAP-021,NOT_ELIGIBLE,"Second-person verification has not occurred; environment/version metadata, recapture tasks, duplicate/order review, catalog-manager disposition, and immutable production release remain required."
CF27_XBOX_RTG_SECOND_VERIFIER_EXECUTION_v1,CF27_XBOXUNKNOWN_RTG_HEAD_029,Heads,Face 29,29,phase0-video-003,127-133.02,phase0-frame-video-003-tl-015,,yes,yes,yes,no,no,yes,yes,VERIFIED;VERIFIED_WITH_NOTES;RECAPTURE_REQUIRED;VERSION_MISMATCH;MISSING_EVIDENCE;COUNT_MISMATCH;ORDER_MISMATCH;DEPENDENCY_UNRESOLVED;NOT_VERIFIED,yes,REQUIRES_WYATT_CLIP,CF27-MIN-RECAP-016,CF27-MIN-RECAP-001;CF27-MIN-RECAP-003;CF27-MIN-RECAP-004;CF27-MIN-RECAP-006;CF27-MIN-RECAP-007;CF27-MIN-RECAP-008;CF27-MIN-RECAP-010;CF27-MIN-RECAP-011;CF27-MIN-RECAP-012;CF27-MIN-RECAP-013;CF27-MIN-RECAP-015;CF27-MIN-RECAP-018;CF27-MIN-RECAP-020;CF27-MIN-RECAP-021,NOT_ELIGIBLE,"Second-person verification has not occurred; environment/version metadata, recapture tasks, duplicate/order review, catalog-manager disposition, and immutable production release remain required."
CF27_XBOX_RTG_SECOND_VERIFIER_EXECUTION_v1,CF27_XBOXUNKNOWN_RTG_HEAD_030,Heads,Face 30,30,phase0-video-003,120-126,phase0-frame-video-003-tl-014,,yes,yes,yes,no,no,yes,yes,VERIFIED;VERIFIED_WITH_NOTES;RECAPTURE_REQUIRED;VERSION_MISMATCH;MISSING_EVIDENCE;COUNT_MISMATCH;ORDER_MISMATCH;DEPENDENCY_UNRESOLVED;NOT_VERIFIED,yes,REQUIRES_WYATT_CLIP,CF27-MIN-RECAP-016,CF27-MIN-RECAP-001;CF27-MIN-RECAP-003;CF27-MIN-RECAP-004;CF27-MIN-RECAP-006;CF27-MIN-RECAP-007;CF27-MIN-RECAP-008;CF27-MIN-RECAP-010;CF27-MIN-RECAP-011;CF27-MIN-RECAP-012;CF27-MIN-RECAP-013;CF27-MIN-RECAP-015;CF27-MIN-RECAP-018;CF27-MIN-RECAP-020;CF27-MIN-RECAP-021,NOT_ELIGIBLE,"Second-person verification has not occurred; environment/version metadata, recapture tasks, duplicate/order review, catalog-manager disposition, and immutable production release remain required."
CF27_XBOX_RTG_SECOND_VERIFIER_EXECUTION_v1,CF27_XBOXUNKNOWN_RTG_HEAD_031,Heads,Face 31,31,phase0-video-003,110-119,phase0-frame-video-003-tl-013,,yes,yes,yes,no,no,yes,yes,VERIFIED;VERIFIED_WITH_NOTES;RECAPTURE_REQUIRED;VERSION_MISMATCH;MISSING_EVIDENCE;COUNT_MISMATCH;ORDER_MISMATCH;DEPENDENCY_UNRESOLVED;NOT_VERIFIED,yes,REQUIRES_WYATT_CLIP,CF27-MIN-RECAP-016,CF27-MIN-RECAP-001;CF27-MIN-RECAP-003;CF27-MIN-RECAP-004;CF27-MIN-RECAP-006;CF27-MIN-RECAP-007;CF27-MIN-RECAP-008;CF27-MIN-RECAP-010;CF27-MIN-RECAP-011;CF27-MIN-RECAP-012;CF27-MIN-RECAP-013;CF27-MIN-RECAP-015;CF27-MIN-RECAP-018;CF27-MIN-RECAP-020;CF27-MIN-RECAP-021,NOT_ELIGIBLE,"Second-person verification has not occurred; environment/version metadata, recapture tasks, duplicate/order review, catalog-manager disposition, and immutable production release remain required."
CF27_XBOX_RTG_SECOND_VERIFIER_EXECUTION_v1,CF27_XBOXUNKNOWN_RTG_JAWSHAPE_SQUARE,Jaw Shape,Square,2,CF27_XBOX_SOURCE_2026_08_02_001,220-229,phase0-frame-CF27_XBOX_SOURCE_2026_08_02_001-tl-010,,yes,yes,yes,no,yes,yes,yes,VERIFIED;VERIFIED_WITH_NOTES;RECAPTURE_REQUIRED;VERSION_MISMATCH;MISSING_EVIDENCE;COUNT_MISMATCH;ORDER_MISMATCH;DEPENDENCY_UNRESOLVED;NOT_VERIFIED,yes,REQUIRES_WYATT_CLIP,CF27-MIN-RECAP-017,CF27-MIN-RECAP-001;CF27-MIN-RECAP-003;CF27-MIN-RECAP-004;CF27-MIN-RECAP-006;CF27-MIN-RECAP-007;CF27-MIN-RECAP-008;CF27-MIN-RECAP-010;CF27-MIN-RECAP-011;CF27-MIN-RECAP-012;CF27-MIN-RECAP-013;CF27-MIN-RECAP-015;CF27-MIN-RECAP-018;CF27-MIN-RECAP-020;CF27-MIN-RECAP-021,NOT_ELIGIBLE,"Second-person verification has not occurred; environment/version metadata, recapture tasks, duplicate/order review, catalog-manager disposition, and immutable production release remain required."
CF27_XBOX_RTG_SECOND_VERIFIER_EXECUTION_v1,CF27_XBOXUNKNOWN_RTG_MOUTHSHAPE_HEAVY,Mouth Shape,Heavy,7,CF27_XBOX_SOURCE_2026_08_02_001,210-219,phase0-frame-CF27_XBOX_SOURCE_2026_08_02_001-tl-009,,yes,yes,yes,no,yes,yes,yes,VERIFIED;VERIFIED_WITH_NOTES;RECAPTURE_REQUIRED;VERSION_MISMATCH;MISSING_EVIDENCE;COUNT_MISMATCH;ORDER_MISMATCH;DEPENDENCY_UNRESOLVED;NOT_VERIFIED,for non-clean decisions,CAN_REVIEW_IMMEDIATELY_FROM_EXISTING_MEDIA,,CF27-MIN-RECAP-001;CF27-MIN-RECAP-003;CF27-MIN-RECAP-004;CF27-MIN-RECAP-006;CF27-MIN-RECAP-007;CF27-MIN-RECAP-008;CF27-MIN-RECAP-010;CF27-MIN-RECAP-011;CF27-MIN-RECAP-012;CF27-MIN-RECAP-013;CF27-MIN-RECAP-015;CF27-MIN-RECAP-018;CF27-MIN-RECAP-020;CF27-MIN-RECAP-021,NOT_ELIGIBLE,"Second-person verification has not occurred; environment/version metadata, recapture tasks, duplicate/order review, catalog-manager disposition, and immutable production release remain required."
CF27_XBOX_RTG_SECOND_VERIFIER_EXECUTION_v1,CF27_XBOXUNKNOWN_RTG_NOSE_001,Nose,None,1,phase0-video-008,15-15,phase0-frame-video-008-tl-003,,yes,yes,yes,no,no,yes,yes,VERIFIED;VERIFIED_WITH_NOTES;RECAPTURE_REQUIRED;VERSION_MISMATCH;MISSING_EVIDENCE;COUNT_MISMATCH;ORDER_MISMATCH;DEPENDENCY_UNRESOLVED;NOT_VERIFIED,yes,REQUIRES_WYATT_CLIP,CF27-MIN-RECAP-019,CF27-MIN-RECAP-001;CF27-MIN-RECAP-003;CF27-MIN-RECAP-004;CF27-MIN-RECAP-006;CF27-MIN-RECAP-007;CF27-MIN-RECAP-008;CF27-MIN-RECAP-010;CF27-MIN-RECAP-011;CF27-MIN-RECAP-012;CF27-MIN-RECAP-013;CF27-MIN-RECAP-015;CF27-MIN-RECAP-018;CF27-MIN-RECAP-020;CF27-MIN-RECAP-021,NOT_ELIGIBLE,"Second-person verification has not occurred; environment/version metadata, recapture tasks, duplicate/order review, catalog-manager disposition, and immutable production release remain required."
CF27_XBOX_RTG_SECOND_VERIFIER_EXECUTION_v1,CF27_XBOXUNKNOWN_RTG_NOSE_002,Nose,Hooked,2,phase0-video-008,16-18,phase0-frame-video-008-tl-004,,yes,yes,yes,no,no,yes,yes,VERIFIED;VERIFIED_WITH_NOTES;RECAPTURE_REQUIRED;VERSION_MISMATCH;MISSING_EVIDENCE;COUNT_MISMATCH;ORDER_MISMATCH;DEPENDENCY_UNRESOLVED;NOT_VERIFIED,yes,REQUIRES_WYATT_CLIP,CF27-MIN-RECAP-019,CF27-MIN-RECAP-001;CF27-MIN-RECAP-003;CF27-MIN-RECAP-004;CF27-MIN-RECAP-006;CF27-MIN-RECAP-007;CF27-MIN-RECAP-008;CF27-MIN-RECAP-010;CF27-MIN-RECAP-011;CF27-MIN-RECAP-012;CF27-MIN-RECAP-013;CF27-MIN-RECAP-015;CF27-MIN-RECAP-018;CF27-MIN-RECAP-020;CF27-MIN-RECAP-021,NOT_ELIGIBLE,"Second-person verification has not occurred; environment/version metadata, recapture tasks, duplicate/order review, catalog-manager disposition, and immutable production release remain required."
CF27_XBOX_RTG_SECOND_VERIFIER_EXECUTION_v1,CF27_XBOXUNKNOWN_RTG_NOSE_003,Nose,Button,3,phase0-video-008,19-20,phase0-frame-video-008-tl-005,,yes,yes,yes,no,yes,yes,yes,VERIFIED;VERIFIED_WITH_NOTES;RECAPTURE_REQUIRED;VERSION_MISMATCH;MISSING_EVIDENCE;COUNT_MISMATCH;ORDER_MISMATCH;DEPENDENCY_UNRESOLVED;NOT_VERIFIED,yes,REQUIRES_WYATT_CLIP,CF27-MIN-RECAP-019,CF27-MIN-RECAP-001;CF27-MIN-RECAP-003;CF27-MIN-RECAP-004;CF27-MIN-RECAP-006;CF27-MIN-RECAP-007;CF27-MIN-RECAP-008;CF27-MIN-RECAP-010;CF27-MIN-RECAP-011;CF27-MIN-RECAP-012;CF27-MIN-RECAP-013;CF27-MIN-RECAP-015;CF27-MIN-RECAP-018;CF27-MIN-RECAP-020;CF27-MIN-RECAP-021,NOT_ELIGIBLE,"Second-person verification has not occurred; environment/version metadata, recapture tasks, duplicate/order review, catalog-manager disposition, and immutable production release remain required."
CF27_XBOX_RTG_SECOND_VERIFIER_EXECUTION_v1,CF27_XBOXUNKNOWN_RTG_NOSE_004,Nose,Nubian,4,phase0-video-008,21-22,phase0-frame-video-008-tl-006,,yes,yes,yes,no,no,yes,yes,VERIFIED;VERIFIED_WITH_NOTES;RECAPTURE_REQUIRED;VERSION_MISMATCH;MISSING_EVIDENCE;COUNT_MISMATCH;ORDER_MISMATCH;DEPENDENCY_UNRESOLVED;NOT_VERIFIED,yes,REQUIRES_WYATT_CLIP,CF27-MIN-RECAP-019,CF27-MIN-RECAP-001;CF27-MIN-RECAP-003;CF27-MIN-RECAP-004;CF27-MIN-RECAP-006;CF27-MIN-RECAP-007;CF27-MIN-RECAP-008;CF27-MIN-RECAP-010;CF27-MIN-RECAP-011;CF27-MIN-RECAP-012;CF27-MIN-RECAP-013;CF27-MIN-RECAP-015;CF27-MIN-RECAP-018;CF27-MIN-RECAP-020;CF27-MIN-RECAP-021,NOT_ELIGIBLE,"Second-person verification has not occurred; environment/version metadata, recapture tasks, duplicate/order review, catalog-manager disposition, and immutable production release remain required."
CF27_XBOX_RTG_SECOND_VERIFIER_EXECUTION_v1,CF27_XBOXUNKNOWN_RTG_NOSE_005,Nose,Aquiline,5,phase0-video-008,14-14,phase0-frame-video-008-tl-002;phase0-frame-video-008-tl-009,,yes,yes,yes,yes,no,yes,yes,VERIFIED;VERIFIED_WITH_NOTES;RECAPTURE_REQUIRED;VERSION_MISMATCH;MISSING_EVIDENCE;COUNT_MISMATCH;ORDER_MISMATCH;DEPENDENCY_UNRESOLVED;NOT_VERIFIED,yes,REQUIRES_WYATT_CLIP,CF27-MIN-RECAP-019,CF27-MIN-RECAP-001;CF27-MIN-RECAP-003;CF27-MIN-RECAP-004;CF27-MIN-RECAP-006;CF27-MIN-RECAP-007;CF27-MIN-RECAP-008;CF27-MIN-RECAP-010;CF27-MIN-RECAP-011;CF27-MIN-RECAP-012;CF27-MIN-RECAP-013;CF27-MIN-RECAP-015;CF27-MIN-RECAP-018;CF27-MIN-RECAP-020;CF27-MIN-RECAP-021,NOT_ELIGIBLE,"Second-person verification has not occurred; environment/version metadata, recapture tasks, duplicate/order review, catalog-manager disposition, and immutable production release remain required."
CF27_XBOX_RTG_SECOND_VERIFIER_EXECUTION_v1,CF27_XBOXUNKNOWN_RTG_NOSE_006,Nose,Roman,6,phase0-video-008,25-27,phase0-frame-video-008-tl-008,,yes,yes,yes,no,yes,yes,yes,VERIFIED;VERIFIED_WITH_NOTES;RECAPTURE_REQUIRED;VERSION_MISMATCH;MISSING_EVIDENCE;COUNT_MISMATCH;ORDER_MISMATCH;DEPENDENCY_UNRESOLVED;NOT_VERIFIED,yes,REQUIRES_WYATT_CLIP,CF27-MIN-RECAP-019,CF27-MIN-RECAP-001;CF27-MIN-RECAP-003;CF27-MIN-RECAP-004;CF27-MIN-RECAP-006;CF27-MIN-RECAP-007;CF27-MIN-RECAP-008;CF27-MIN-RECAP-010;CF27-MIN-RECAP-011;CF27-MIN-RECAP-012;CF27-MIN-RECAP-013;CF27-MIN-RECAP-015;CF27-MIN-RECAP-018;CF27-MIN-RECAP-020;CF27-MIN-RECAP-021,NOT_ELIGIBLE,"Second-person verification has not occurred; environment/version metadata, recapture tasks, duplicate/order review, catalog-manager disposition, and immutable production release remain required."
CF27_XBOX_RTG_SECOND_VERIFIER_EXECUTION_v1,CF27_XBOXUNKNOWN_RTG_NOSE_007,Nose,Funnel,7,phase0-video-008,23-24,phase0-frame-video-008-tl-007,,yes,yes,yes,no,no,yes,yes,VERIFIED;VERIFIED_WITH_NOTES;RECAPTURE_REQUIRED;VERSION_MISMATCH;MISSING_EVIDENCE;COUNT_MISMATCH;ORDER_MISMATCH;DEPENDENCY_UNRESOLVED;NOT_VERIFIED,yes,REQUIRES_WYATT_CLIP,CF27-MIN-RECAP-019,CF27-MIN-RECAP-001;CF27-MIN-RECAP-003;CF27-MIN-RECAP-004;CF27-MIN-RECAP-006;CF27-MIN-RECAP-007;CF27-MIN-RECAP-008;CF27-MIN-RECAP-010;CF27-MIN-RECAP-011;CF27-MIN-RECAP-012;CF27-MIN-RECAP-013;CF27-MIN-RECAP-015;CF27-MIN-RECAP-018;CF27-MIN-RECAP-020;CF27-MIN-RECAP-021,NOT_ELIGIBLE,"Second-person verification has not occurred; environment/version metadata, recapture tasks, duplicate/order review, catalog-manager disposition, and immutable production release remain required."
CF27_XBOX_RTG_SECOND_VERIFIER_EXECUTION_v1,CF27_XBOXUNKNOWN_RTG_SKINDETAILS_001,Skin Details,None,1,phase0-video-005,8-8,phase0-frame-video-005-tl-002,,yes,yes,yes,no,no,yes,yes,VERIFIED;VERIFIED_WITH_NOTES;RECAPTURE_REQUIRED;VERSION_MISMATCH;MISSING_EVIDENCE;COUNT_MISMATCH;ORDER_MISMATCH;DEPENDENCY_UNRESOLVED;NOT_VERIFIED,for non-clean decisions,CAN_REVIEW_IMMEDIATELY_FROM_EXISTING_MEDIA,,CF27-MIN-RECAP-001;CF27-MIN-RECAP-003;CF27-MIN-RECAP-004;CF27-MIN-RECAP-006;CF27-MIN-RECAP-007;CF27-MIN-RECAP-008;CF27-MIN-RECAP-010;CF27-MIN-RECAP-011;CF27-MIN-RECAP-012;CF27-MIN-RECAP-013;CF27-MIN-RECAP-015;CF27-MIN-RECAP-018;CF27-MIN-RECAP-020;CF27-MIN-RECAP-021,NOT_ELIGIBLE,"Second-person verification has not occurred; environment/version metadata, recapture tasks, duplicate/order review, catalog-manager disposition, and immutable production release remain required."
CF27_XBOX_RTG_SECOND_VERIFIER_EXECUTION_v1,CF27_XBOXUNKNOWN_RTG_SKINDETAILS_002,Skin Details,Freckles 2,2,phase0-video-005,9-10,phase0-frame-video-005-tl-003,,yes,yes,yes,no,no,yes,yes,VERIFIED;VERIFIED_WITH_NOTES;RECAPTURE_REQUIRED;VERSION_MISMATCH;MISSING_EVIDENCE;COUNT_MISMATCH;ORDER_MISMATCH;DEPENDENCY_UNRESOLVED;NOT_VERIFIED,for non-clean decisions,CAN_REVIEW_IMMEDIATELY_FROM_EXISTING_MEDIA,,CF27-MIN-RECAP-001;CF27-MIN-RECAP-003;CF27-MIN-RECAP-004;CF27-MIN-RECAP-006;CF27-MIN-RECAP-007;CF27-MIN-RECAP-008;CF27-MIN-RECAP-010;CF27-MIN-RECAP-011;CF27-MIN-RECAP-012;CF27-MIN-RECAP-013;CF27-MIN-RECAP-015;CF27-MIN-RECAP-018;CF27-MIN-RECAP-020;CF27-MIN-RECAP-021,NOT_ELIGIBLE,"Second-person verification has not occurred; environment/version metadata, recapture tasks, duplicate/order review, catalog-manager disposition, and immutable production release remain required."
CF27_XBOX_RTG_SECOND_VERIFIER_EXECUTION_v1,CF27_XBOXUNKNOWN_RTG_SKINDETAILS_003,Skin Details,Scar 3,3,phase0-video-005,11-14,phase0-frame-video-005-tl-004,,yes,yes,yes,no,no,yes,yes,VERIFIED;VERIFIED_WITH_NOTES;RECAPTURE_REQUIRED;VERSION_MISMATCH;MISSING_EVIDENCE;COUNT_MISMATCH;ORDER_MISMATCH;DEPENDENCY_UNRESOLVED;NOT_VERIFIED,for non-clean decisions,CAN_REVIEW_IMMEDIATELY_FROM_EXISTING_MEDIA,,CF27-MIN-RECAP-001;CF27-MIN-RECAP-003;CF27-MIN-RECAP-004;CF27-MIN-RECAP-006;CF27-MIN-RECAP-007;CF27-MIN-RECAP-008;CF27-MIN-RECAP-010;CF27-MIN-RECAP-011;CF27-MIN-RECAP-012;CF27-MIN-RECAP-013;CF27-MIN-RECAP-015;CF27-MIN-RECAP-018;CF27-MIN-RECAP-020;CF27-MIN-RECAP-021,NOT_ELIGIBLE,"Second-person verification has not occurred; environment/version metadata, recapture tasks, duplicate/order review, catalog-manager disposition, and immutable production release remain required."
CF27_XBOX_RTG_SECOND_VERIFIER_EXECUTION_v1,CF27_XBOXUNKNOWN_RTG_SKINDETAILS_004,Skin Details,Scar 2,4,phase0-video-005,15-16,phase0-frame-video-005-tl-005,,yes,yes,yes,no,no,yes,yes,VERIFIED;VERIFIED_WITH_NOTES;RECAPTURE_REQUIRED;VERSION_MISMATCH;MISSING_EVIDENCE;COUNT_MISMATCH;ORDER_MISMATCH;DEPENDENCY_UNRESOLVED;NOT_VERIFIED,for non-clean decisions,CAN_REVIEW_IMMEDIATELY_FROM_EXISTING_MEDIA,,CF27-MIN-RECAP-001;CF27-MIN-RECAP-003;CF27-MIN-RECAP-004;CF27-MIN-RECAP-006;CF27-MIN-RECAP-007;CF27-MIN-RECAP-008;CF27-MIN-RECAP-010;CF27-MIN-RECAP-011;CF27-MIN-RECAP-012;CF27-MIN-RECAP-013;CF27-MIN-RECAP-015;CF27-MIN-RECAP-018;CF27-MIN-RECAP-020;CF27-MIN-RECAP-021,NOT_ELIGIBLE,"Second-person verification has not occurred; environment/version metadata, recapture tasks, duplicate/order review, catalog-manager disposition, and immutable production release remain required."
CF27_XBOX_RTG_SECOND_VERIFIER_EXECUTION_v1,CF27_XBOXUNKNOWN_RTG_SKINDETAILS_005,Skin Details,Scar 1,5,phase0-video-005,23-24,phase0-frame-video-005-tl-009,,yes,yes,yes,no,yes,yes,yes,VERIFIED;VERIFIED_WITH_NOTES;RECAPTURE_REQUIRED;VERSION_MISMATCH;MISSING_EVIDENCE;COUNT_MISMATCH;ORDER_MISMATCH;DEPENDENCY_UNRESOLVED;NOT_VERIFIED,for non-clean decisions,CAN_REVIEW_IMMEDIATELY_FROM_EXISTING_MEDIA,,CF27-MIN-RECAP-001;CF27-MIN-RECAP-003;CF27-MIN-RECAP-004;CF27-MIN-RECAP-006;CF27-MIN-RECAP-007;CF27-MIN-RECAP-008;CF27-MIN-RECAP-010;CF27-MIN-RECAP-011;CF27-MIN-RECAP-012;CF27-MIN-RECAP-013;CF27-MIN-RECAP-015;CF27-MIN-RECAP-018;CF27-MIN-RECAP-020;CF27-MIN-RECAP-021,NOT_ELIGIBLE,"Second-person verification has not occurred; environment/version metadata, recapture tasks, duplicate/order review, catalog-manager disposition, and immutable production release remain required."
CF27_XBOX_RTG_SECOND_VERIFIER_EXECUTION_v1,CF27_XBOXUNKNOWN_RTG_SKINDETAILS_006,Skin Details,Acne Scar 1,6,phase0-video-005,21-22,phase0-frame-video-005-tl-008,,yes,yes,yes,no,no,yes,yes,VERIFIED;VERIFIED_WITH_NOTES;RECAPTURE_REQUIRED;VERSION_MISMATCH;MISSING_EVIDENCE;COUNT_MISMATCH;ORDER_MISMATCH;DEPENDENCY_UNRESOLVED;NOT_VERIFIED,for non-clean decisions,CAN_REVIEW_IMMEDIATELY_FROM_EXISTING_MEDIA,,CF27-MIN-RECAP-001;CF27-MIN-RECAP-003;CF27-MIN-RECAP-004;CF27-MIN-RECAP-006;CF27-MIN-RECAP-007;CF27-MIN-RECAP-008;CF27-MIN-RECAP-010;CF27-MIN-RECAP-011;CF27-MIN-RECAP-012;CF27-MIN-RECAP-013;CF27-MIN-RECAP-015;CF27-MIN-RECAP-018;CF27-MIN-RECAP-020;CF27-MIN-RECAP-021,NOT_ELIGIBLE,"Second-person verification has not occurred; environment/version metadata, recapture tasks, duplicate/order review, catalog-manager disposition, and immutable production release remain required."
CF27_XBOX_RTG_SECOND_VERIFIER_EXECUTION_v1,CF27_XBOXUNKNOWN_RTG_SKINDETAILS_007,Skin Details,Redness 3,7,phase0-video-005,19-20,phase0-frame-video-005-tl-007,,yes,yes,yes,no,yes,yes,yes,VERIFIED;VERIFIED_WITH_NOTES;RECAPTURE_REQUIRED;VERSION_MISMATCH;MISSING_EVIDENCE;COUNT_MISMATCH;ORDER_MISMATCH;DEPENDENCY_UNRESOLVED;NOT_VERIFIED,for non-clean decisions,CAN_REVIEW_IMMEDIATELY_FROM_EXISTING_MEDIA,,CF27-MIN-RECAP-001;CF27-MIN-RECAP-003;CF27-MIN-RECAP-004;CF27-MIN-RECAP-006;CF27-MIN-RECAP-007;CF27-MIN-RECAP-008;CF27-MIN-RECAP-010;CF27-MIN-RECAP-011;CF27-MIN-RECAP-012;CF27-MIN-RECAP-013;CF27-MIN-RECAP-015;CF27-MIN-RECAP-018;CF27-MIN-RECAP-020;CF27-MIN-RECAP-021,NOT_ELIGIBLE,"Second-person verification has not occurred; environment/version metadata, recapture tasks, duplicate/order review, catalog-manager disposition, and immutable production release remain required."
CF27_XBOX_RTG_SECOND_VERIFIER_EXECUTION_v1,CF27_XBOXUNKNOWN_RTG_SKINDETAILS_008,Skin Details,Redness 2,8,phase0-video-005,17-18,phase0-frame-video-005-tl-006,,yes,yes,yes,no,no,yes,yes,VERIFIED;VERIFIED_WITH_NOTES;RECAPTURE_REQUIRED;VERSION_MISMATCH;MISSING_EVIDENCE;COUNT_MISMATCH;ORDER_MISMATCH;DEPENDENCY_UNRESOLVED;NOT_VERIFIED,for non-clean decisions,CAN_REVIEW_IMMEDIATELY_FROM_EXISTING_MEDIA,,CF27-MIN-RECAP-001;CF27-MIN-RECAP-003;CF27-MIN-RECAP-004;CF27-MIN-RECAP-006;CF27-MIN-RECAP-007;CF27-MIN-RECAP-008;CF27-MIN-RECAP-010;CF27-MIN-RECAP-011;CF27-MIN-RECAP-012;CF27-MIN-RECAP-013;CF27-MIN-RECAP-015;CF27-MIN-RECAP-018;CF27-MIN-RECAP-020;CF27-MIN-RECAP-021,NOT_ELIGIBLE,"Second-person verification has not occurred; environment/version metadata, recapture tasks, duplicate/order review, catalog-manager disposition, and immutable production release remain required."
CF27_XBOX_RTG_SECOND_VERIFIER_EXECUTION_v1,CF27_XBOXUNKNOWN_RTG_SKINDETAILS_009,Skin Details,Redness 1,9,phase0-video-005,25-26,phase0-frame-video-005-tl-010,,yes,yes,yes,no,no,yes,yes,VERIFIED;VERIFIED_WITH_NOTES;RECAPTURE_REQUIRED;VERSION_MISMATCH;MISSING_EVIDENCE;COUNT_MISMATCH;ORDER_MISMATCH;DEPENDENCY_UNRESOLVED;NOT_VERIFIED,for non-clean decisions,CAN_REVIEW_IMMEDIATELY_FROM_EXISTING_MEDIA,,CF27-MIN-RECAP-001;CF27-MIN-RECAP-003;CF27-MIN-RECAP-004;CF27-MIN-RECAP-006;CF27-MIN-RECAP-007;CF27-MIN-RECAP-008;CF27-MIN-RECAP-010;CF27-MIN-RECAP-011;CF27-MIN-RECAP-012;CF27-MIN-RECAP-013;CF27-MIN-RECAP-015;CF27-MIN-RECAP-018;CF27-MIN-RECAP-020;CF27-MIN-RECAP-021,NOT_ELIGIBLE,"Second-person verification has not occurred; environment/version metadata, recapture tasks, duplicate/order review, catalog-manager disposition, and immutable production release remain required."
CF27_XBOX_RTG_SECOND_VERIFIER_EXECUTION_v1,CF27_XBOXUNKNOWN_RTG_SKINDETAILS_010,Skin Details,Freckles 1,10,phase0-video-005,27-31.72,phase0-frame-video-005-tl-011,,yes,yes,yes,no,yes,yes,yes,VERIFIED;VERIFIED_WITH_NOTES;RECAPTURE_REQUIRED;VERSION_MISMATCH;MISSING_EVIDENCE;COUNT_MISMATCH;ORDER_MISMATCH;DEPENDENCY_UNRESOLVED;NOT_VERIFIED,for non-clean decisions,CAN_REVIEW_IMMEDIATELY_FROM_EXISTING_MEDIA,,CF27-MIN-RECAP-001;CF27-MIN-RECAP-003;CF27-MIN-RECAP-004;CF27-MIN-RECAP-006;CF27-MIN-RECAP-007;CF27-MIN-RECAP-008;CF27-MIN-RECAP-010;CF27-MIN-RECAP-011;CF27-MIN-RECAP-012;CF27-MIN-RECAP-013;CF27-MIN-RECAP-015;CF27-MIN-RECAP-018;CF27-MIN-RECAP-020;CF27-MIN-RECAP-021,NOT_ELIGIBLE,"Second-person verification has not occurred; environment/version metadata, recapture tasks, duplicate/order review, catalog-manager disposition, and immutable production release remain required."
