stableInternalID,nativeOrder,visibleGameLabelOrIndex,view,selectionStatus,selectedFrameID,confidence,candidateCount,reviewReason,missingViewReason,topWarnings
CF27_XBOXUNKNOWN_RTG_HEAD_015,15,Face 15,LEFT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_015-left_3q,0.75,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_015,15,Face 15,LEFT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_015-left_profile,0.75,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_015,15,Face 15,RIGHT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_015-right_3q,0.75,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_015,15,Face 15,RIGHT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_015-right_profile,0.75,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_015,15,Face 15,REAR,autoSelected,frame-cf27_xboxunknown_rtg_head_015-rear,0.75,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_016,16,Face 16,FRONT,autoSelected,frame-cf27_xboxunknown_rtg_head_016-front,0.76,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_016,16,Face 16,LEFT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_016-left_3q,0.76,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_016,16,Face 16,LEFT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_016-left_profile,0.75,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_016,16,Face 16,RIGHT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_016-right_3q,0.75,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_016,16,Face 16,RIGHT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_016-right_profile,0.75,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_016,16,Face 16,REAR,autoSelected,frame-cf27_xboxunknown_rtg_head_016-rear,0.76,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_017,17,Face 17,FRONT,autoSelected,frame-cf27_xboxunknown_rtg_head_017-front,0.77,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_017,17,Face 17,LEFT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_017-left_3q,0.77,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_017,17,Face 17,LEFT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_017-left_profile,0.75,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_017,17,Face 17,RIGHT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_017-right_3q,0.76,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_017,17,Face 17,RIGHT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_017-right_profile,0.76,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_017,17,Face 17,REAR,autoSelected,frame-cf27_xboxunknown_rtg_head_017-rear,0.76,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_018,18,Face 18,FRONT,autoSelected,frame-cf27_xboxunknown_rtg_head_018-front,0.76,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_018,18,Face 18,LEFT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_018-left_3q,0.76,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_018,18,Face 18,LEFT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_018-left_profile,0.76,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_018,18,Face 18,RIGHT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_018-right_3q,0.77,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_018,18,Face 18,RIGHT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_018-right_profile,0.77,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_018,18,Face 18,REAR,autoSelected,frame-cf27_xboxunknown_rtg_head_018-rear,0.77,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_019,19,Face 19,FRONT,autoSelected,frame-cf27_xboxunknown_rtg_head_019-front,0.76,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_019,19,Face 19,LEFT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_019-left_3q,0.77,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_019,19,Face 19,LEFT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_019-left_profile,0.77,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_019,19,Face 19,RIGHT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_019-right_3q,0.77,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_019,19,Face 19,RIGHT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_019-right_profile,0.77,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_019,19,Face 19,REAR,autoSelected,frame-cf27_xboxunknown_rtg_head_019-rear,0.77,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_020,20,Face 20,FRONT,autoSelected,frame-cf27_xboxunknown_rtg_head_020-front,0.7,2,Automated best-frame selection requires human review before verification or publication.,,overlay_obstruction_risk|frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_020,20,Face 20,LEFT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_020-left_3q,0.71,2,Automated best-frame selection requires human review before verification or publication.,,overlay_obstruction_risk|frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_020,20,Face 20,LEFT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_020-left_profile,0.71,2,Automated best-frame selection requires human review before verification or publication.,,overlay_obstruction_risk|frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_020,20,Face 20,RIGHT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_020-right_3q,0.7,2,Automated best-frame selection requires human review before verification or publication.,,overlay_obstruction_risk|frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_020,20,Face 20,RIGHT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_020-right_profile,0.69,2,Automated best-frame selection requires human review before verification or publication.,,overlay_obstruction_risk|frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_020,20,Face 20,REAR,autoSelected,frame-cf27_xboxunknown_rtg_head_020-rear,0.71,2,Automated best-frame selection requires human review before verification or publication.,,overlay_obstruction_risk|frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_021,21,Face 21,FRONT,autoSelected,frame-cf27_xboxunknown_rtg_head_021-front,0.75,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_021,21,Face 21,LEFT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_021-left_3q,0.75,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_021,21,Face 21,LEFT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_021-left_profile,0.76,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_021,21,Face 21,RIGHT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_021-right_3q,0.75,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_021,21,Face 21,RIGHT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_021-right_profile,0.75,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_021,21,Face 21,REAR,autoSelected,frame-cf27_xboxunknown_rtg_head_021-rear,0.75,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_022,22,Face 22,FRONT,autoSelected,frame-cf27_xboxunknown_rtg_head_022-front,0.76,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_022,22,Face 22,LEFT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_022-left_3q,0.76,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_022,22,Face 22,LEFT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_022-left_profile,0.76,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_022,22,Face 22,RIGHT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_022-right_3q,0.76,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_022,22,Face 22,RIGHT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_022-right_profile,0.76,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_022,22,Face 22,REAR,autoSelected,frame-cf27_xboxunknown_rtg_head_022-rear,0.76,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_023,23,Face 23,FRONT,autoSelected,frame-cf27_xboxunknown_rtg_head_023-front,0.77,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_023,23,Face 23,LEFT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_023-left_3q,0.77,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_023,23,Face 23,LEFT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_023-left_profile,0.77,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_023,23,Face 23,RIGHT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_023-right_3q,0.76,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_023,23,Face 23,RIGHT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_023-right_profile,0.77,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_023,23,Face 23,REAR,autoSelected,frame-cf27_xboxunknown_rtg_head_023-rear,0.77,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_024,24,Face 24,FRONT,autoSelected,frame-cf27_xboxunknown_rtg_head_024-front,0.71,2,Automated best-frame selection requires human review before verification or publication.,,overlay_obstruction_risk|frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_024,24,Face 24,LEFT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_024-left_3q,0.71,2,Automated best-frame selection requires human review before verification or publication.,,overlay_obstruction_risk|frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_024,24,Face 24,LEFT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_024-left_profile,0.71,2,Automated best-frame selection requires human review before verification or publication.,,overlay_obstruction_risk|frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_024,24,Face 24,RIGHT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_024-right_3q,0.71,2,Automated best-frame selection requires human review before verification or publication.,,overlay_obstruction_risk|frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_024,24,Face 24,RIGHT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_024-right_profile,0.71,2,Automated best-frame selection requires human review before verification or publication.,,overlay_obstruction_risk|frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_024,24,Face 24,REAR,autoSelected,frame-cf27_xboxunknown_rtg_head_024-rear,0.71,2,Automated best-frame selection requires human review before verification or publication.,,overlay_obstruction_risk|frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_025,25,Face 25,FRONT,autoSelected,frame-cf27_xboxunknown_rtg_head_025-front,0.69,2,Automated best-frame selection requires human review before verification or publication.,,overlay_obstruction_risk|frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_025,25,Face 25,LEFT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_025-left_3q,0.69,2,Automated best-frame selection requires human review before verification or publication.,,overlay_obstruction_risk|frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_025,25,Face 25,LEFT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_025-left_profile,0.69,2,Automated best-frame selection requires human review before verification or publication.,,overlay_obstruction_risk|frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_025,25,Face 25,RIGHT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_025-right_3q,0.7,2,Automated best-frame selection requires human review before verification or publication.,,overlay_obstruction_risk|frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_025,25,Face 25,RIGHT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_025-right_profile,0.71,2,Automated best-frame selection requires human review before verification or publication.,,overlay_obstruction_risk|frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_025,25,Face 25,REAR,autoSelected,frame-cf27_xboxunknown_rtg_head_025-rear,0.71,2,Automated best-frame selection requires human review before verification or publication.,,overlay_obstruction_risk|frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_026,26,Face 26,FRONT,autoSelected,frame-cf27_xboxunknown_rtg_head_026-front,0.7,2,Automated best-frame selection requires human review before verification or publication.,,overlay_obstruction_risk|frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_026,26,Face 26,LEFT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_026-left_3q,0.7,2,Automated best-frame selection requires human review before verification or publication.,,overlay_obstruction_risk|frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_026,26,Face 26,LEFT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_026-left_profile,0.7,2,Automated best-frame selection requires human review before verification or publication.,,overlay_obstruction_risk|frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_026,26,Face 26,RIGHT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_026-right_3q,0.7,2,Automated best-frame selection requires human review before verification or publication.,,overlay_obstruction_risk|frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_026,26,Face 26,RIGHT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_026-right_profile,0.7,2,Automated best-frame selection requires human review before verification or publication.,,overlay_obstruction_risk|frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_026,26,Face 26,REAR,autoSelected,frame-cf27_xboxunknown_rtg_head_026-rear,0.7,2,Automated best-frame selection requires human review before verification or publication.,,overlay_obstruction_risk|frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_027,27,Face 27,FRONT,autoSelected,frame-cf27_xboxunknown_rtg_head_027-front,0.7,2,Automated best-frame selection requires human review before verification or publication.,,overlay_obstruction_risk|frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_027,27,Face 27,LEFT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_027-left_3q,0.7,2,Automated best-frame selection requires human review before verification or publication.,,overlay_obstruction_risk|frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_027,27,Face 27,LEFT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_027-left_profile,0.7,2,Automated best-frame selection requires human review before verification or publication.,,overlay_obstruction_risk|frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_027,27,Face 27,RIGHT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_027-right_3q,0.7,2,Automated best-frame selection requires human review before verification or publication.,,overlay_obstruction_risk|frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_027,27,Face 27,RIGHT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_027-right_profile,0.7,2,Automated best-frame selection requires human review before verification or publication.,,overlay_obstruction_risk|frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_027,27,Face 27,REAR,autoSelected,frame-cf27_xboxunknown_rtg_head_027-rear,0.7,2,Automated best-frame selection requires human review before verification or publication.,,overlay_obstruction_risk|frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_028,28,Face 28,FRONT,autoSelected,frame-cf27_xboxunknown_rtg_head_028-front,0.69,2,Automated best-frame selection requires human review before verification or publication.,,overlay_obstruction_risk|frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_028,28,Face 28,LEFT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_028-left_3q,0.7,2,Automated best-frame selection requires human review before verification or publication.,,overlay_obstruction_risk|frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_028,28,Face 28,LEFT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_028-left_profile,0.71,2,Automated best-frame selection requires human review before verification or publication.,,overlay_obstruction_risk|frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_028,28,Face 28,RIGHT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_028-right_3q,0.69,2,Automated best-frame selection requires human review before verification or publication.,,overlay_obstruction_risk|frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_028,28,Face 28,RIGHT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_028-right_profile,0.69,2,Automated best-frame selection requires human review before verification or publication.,,overlay_obstruction_risk|frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_028,28,Face 28,REAR,autoSelected,frame-cf27_xboxunknown_rtg_head_028-rear,0.71,2,Automated best-frame selection requires human review before verification or publication.,,overlay_obstruction_risk|frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_029,29,Face 29,FRONT,autoSelected,frame-cf27_xboxunknown_rtg_head_029-front,0.69,2,Automated best-frame selection requires human review before verification or publication.,,overlay_obstruction_risk|frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_029,29,Face 29,LEFT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_029-left_3q,0.69,2,Automated best-frame selection requires human review before verification or publication.,,overlay_obstruction_risk|frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
